medicine_id_ndc,year_month,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,beginning_inventory_units,units_received_this_month,ending_inventory_units,restock_events_count,units_used_this_month,average_daily_usage_units,monthly_usage_trend,usage_variability_flag,currently_backordered,available_suppliers,historically_stocked
90031-5668-67,2025-05,tacrolimus,Tacrolimus ,Lupin,5.0,mg,capsule,bottle,100,True,0.3,3919,5100,3845,3,5174,167,increasing,True,False,AmerisourceBergen,True
90031-5668-67,2025-06,tacrolimus,Tacrolimus ,Lupin,5.0,mg,capsule,bottle,100,True,0.3,3845,1100,3040,3,1905,64,decreasing,True,False,AmerisourceBergen,True
90031-5668-67,2025-07,tacrolimus,Tacrolimus ,Lupin,5.0,mg,capsule,bottle,100,True,0.3,3040,2300,2243,3,3097,100,increasing,True,False,AmerisourceBergen,True
90031-5668-67,2025-08,tacrolimus,Tacrolimus ,Lupin,5.0,mg,capsule,bottle,100,True,0.3,2243,3157,2573,3,2827,91,stable,True,False,AmerisourceBergen,True
90031-5668-67,2025-09,tacrolimus,Tacrolimus ,Lupin,5.0,mg,capsule,bottle,100,True,0.3,2573,1900,2138,3,2335,78,decreasing,True,False,AmerisourceBergen,True
90031-5668-67,2025-10,tacrolimus,Tacrolimus ,Lupin,5.0,mg,capsule,bottle,100,True,0.3,2138,3300,2950,4,2488,80,stable,True,False,AmerisourceBergen,True
90031-5668-67,2025-11,tacrolimus,Tacrolimus ,Lupin,5.0,mg,capsule,bottle,100,True,0.3,2950,5600,4241,3,4309,144,increasing,True,False,AmerisourceBergen,True
90031-5668-67,2025-12,tacrolimus,Tacrolimus ,Lupin,5.0,mg,capsule,bottle,100,True,0.3,4241,7100,5270,5,6071,196,increasing,True,False,AmerisourceBergen,True
60052-9239-77,2025-01,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,437,134,331,1,240,8,stable,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-02,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,331,108,201,2,238,8,stable,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-03,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,201,288,225,3,264,9,increasing,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-04,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,225,1224,638,5,811,27,increasing,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-05,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,638,264,653,5,249,8,decreasing,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-06,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,653,360,419,3,594,20,increasing,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-07,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,419,264,4,5,238,8,decreasing,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-08,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,4,480,224,3,260,8,stable,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-09,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,224,240,228,4,236,8,stable,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-10,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,228,336,316,3,248,8,stable,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-11,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,316,240,315,4,241,8,stable,False,False,"McKesson, AmerisourceBergen",True
60052-9239-77,2025-12,latanoprost,LatanoprostCare,Novartis,0.005,mg/ml,eye_drops,box,24,True,32.45,315,192,277,3,230,7,stable,False,False,"McKesson, AmerisourceBergen",True
20993-3626-44,2025-01,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,8781,1350,5400,4,4731,153,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-02,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,5400,4320,5135,5,4585,164,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-03,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,5135,6210,6383,3,4962,160,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-04,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,6383,3330,5032,3,4681,156,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-05,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,5032,4880,5426,3,4486,145,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-06,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,5426,5490,6260,5,4656,155,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-07,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,6260,2520,4168,4,4612,149,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-08,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,4168,4680,4305,5,4543,147,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-09,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,4305,6120,5885,4,4540,151,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-10,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,5885,3483,4790,5,4578,148,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-11,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,4790,6120,6076,3,4834,161,stable,False,False,"AmerisourceBergen, McKesson",True
20993-3626-44,2025-12,citalopram,CitalopramXR,Sandoz,20.0,mg,tablets,bottle,90,True,0.67,6076,3330,4656,5,4750,153,stable,False,False,"AmerisourceBergen, McKesson",True
59140-4678-13,2025-01,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,5260,4110,5035,4,4335,140,stable,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-02,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,5035,4950,5108,5,4877,174,increasing,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-03,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,5108,2752,3636,4,4224,136,decreasing,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-04,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,3636,5117,4070,5,4683,156,increasing,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-05,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,4070,1470,0,4,12054,389,increasing,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-06,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,0,14430,9679,3,4751,158,decreasing,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-07,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,9679,1470,6337,3,4812,155,stable,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-08,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,6337,4800,6432,4,4705,152,stable,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-09,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,6432,4497,6037,5,4892,163,stable,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-10,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,6037,4830,6233,5,4634,149,stable,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-11,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,6233,1770,3782,3,4221,141,stable,False,False,"McKesson, Cardinal",True
59140-4678-13,2025-12,clopidogrel,Clopidogrel,Lupin,75.0,mg,tablets,bottle,30,True,0.64,3782,5190,4118,4,4854,157,increasing,False,False,"McKesson, Cardinal",True
38266-3449-80,2025-01,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,445,98,12,1,804,26,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-02,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,12,744,479,4,277,10,decreasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-03,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,479,144,350,4,273,9,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-04,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,350,264,347,3,267,9,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-05,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,347,194,279,3,262,8,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-06,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,279,336,316,3,299,10,increasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-07,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,316,312,352,5,276,9,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-08,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,352,192,246,2,298,10,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-09,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,246,336,306,5,276,9,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-10,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,306,263,306,5,263,8,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-11,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,306,357,371,4,292,10,increasing,False,False,"AmerisourceBergen, Cardinal, McKesson",True
38266-3449-80,2025-12,latanoprost,Latanoprost-Plus,Teva,0.005,mg/ml,eye_drops,box,24,True,31.49,371,240,337,4,274,9,stable,False,False,"AmerisourceBergen, Cardinal, McKesson",True
12154-9443-83,2025-01,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,6626,1489,4281,5,3834,124,stable,False,False,AmerisourceBergen,True
12154-9443-83,2025-02,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,4281,6360,5869,5,4772,170,increasing,False,False,AmerisourceBergen,True
12154-9443-83,2025-03,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,5869,2640,5198,4,3311,107,decreasing,False,False,AmerisourceBergen,True
12154-9443-83,2025-04,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,5198,1200,2890,4,3508,117,stable,False,False,AmerisourceBergen,True
12154-9443-83,2025-05,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,2890,3514,3011,4,3393,109,stable,False,False,AmerisourceBergen,True
12154-9443-83,2025-06,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,3011,2880,3024,5,2867,96,decreasing,False,False,AmerisourceBergen,True
12154-9443-83,2025-07,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,3024,720,15,4,2606,84,stable,False,False,AmerisourceBergen,True
12154-9443-83,2025-08,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,15,6480,3265,5,3230,104,increasing,False,False,AmerisourceBergen,True
12154-9443-83,2025-09,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,3265,3960,3815,4,3410,114,stable,False,False,AmerisourceBergen,True
12154-9443-83,2025-10,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,3815,4800,4974,5,3641,117,stable,False,False,AmerisourceBergen,True
12154-9443-83,2025-11,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,4974,4800,4371,5,5403,180,increasing,False,False,AmerisourceBergen,True
12154-9443-83,2025-12,amlodipine,Amlodipine,Aurobindo,10.0,mg,tablets,bottle,120,True,0.14,4371,7680,6539,5,5512,178,stable,False,False,AmerisourceBergen,True
81313-9312-74,2025-01,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-02,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-03,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-04,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-05,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-06,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-07,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-08,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-09,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-10,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-11,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
81313-9312-74,2025-12,amlodipine,Amlodipine,Sandoz,2.5,mg,tablets,bottle,120,True,0.06,0,0,0,0,0,0,stable,False,False,None,False
86271-6447-27,2025-01,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,3591,0,39,0,1648,53,stable,False,True,Cardinal,True
86271-6447-27,2025-02,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,39,2130,0,4,5396,193,increasing,False,False,Cardinal,True
86271-6447-27,2025-03,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,0,5640,4033,3,1607,52,decreasing,False,False,Cardinal,True
86271-6447-27,2025-04,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,4033,0,2337,0,1696,57,stable,False,False,Cardinal,True
86271-6447-27,2025-05,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,2337,1303,1937,4,1703,55,stable,False,False,Cardinal,True
86271-6447-27,2025-06,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,1937,1830,2090,3,1677,56,stable,False,False,Cardinal,True
86271-6447-27,2025-07,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,2090,1393,79,4,1685,54,stable,False,False,Cardinal,True
86271-6447-27,2025-08,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,79,3450,1801,4,1728,56,stable,False,False,Cardinal,True
86271-6447-27,2025-09,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,1801,1230,1391,4,1640,55,stable,False,False,Cardinal,True
86271-6447-27,2025-10,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,1391,2379,2023,5,1747,56,stable,False,False,Cardinal,True
86271-6447-27,2025-11,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,2023,1440,1908,4,1555,52,decreasing,False,False,Cardinal,True
86271-6447-27,2025-12,clindamycin,Clindamycin ,Sun Pharma,300.0,mg,capsule,bottle,30,True,1.72,1908,1230,1438,3,1700,55,stable,False,False,Cardinal,True
48462-4302-15,2025-01,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,1789,90,1044,1,835,27,stable,False,False,McKesson,True
48462-4302-15,2025-02,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,1044,840,1102,3,782,28,stable,False,False,McKesson,True
48462-4302-15,2025-03,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,1102,420,719,5,803,26,stable,False,False,McKesson,True
48462-4302-15,2025-04,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,719,1140,1034,4,825,28,stable,False,False,McKesson,True
48462-4302-15,2025-05,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,1034,725,915,4,844,27,stable,False,False,McKesson,True
48462-4302-15,2025-06,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,915,781,872,4,824,27,stable,False,False,McKesson,True
48462-4302-15,2025-07,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,872,644,699,5,817,26,stable,False,False,McKesson,True
48462-4302-15,2025-08,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,699,810,721,3,788,25,stable,False,False,McKesson,True
48462-4302-15,2025-09,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,721,1140,1075,3,786,26,stable,False,False,McKesson,True
48462-4302-15,2025-10,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,1075,600,827,3,848,27,stable,False,False,McKesson,True
48462-4302-15,2025-11,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,827,969,38,3,1841,61,increasing,False,False,McKesson,True
48462-4302-15,2025-12,omeprazole,OmeprazoleCare,Sandoz,20.0,mg,capsule,bottle,30,True,0.38,38,2160,1354,4,844,27,decreasing,False,False,McKesson,True
53506-5476-25,2025-01,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,207,200,183,3,224,7,stable,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-02,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,183,264,218,3,229,8,stable,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-03,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,218,100,176,3,142,5,decreasing,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-04,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,176,150,172,1,154,5,stable,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-05,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,172,200,220,1,152,5,stable,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-06,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,220,150,193,1,177,6,increasing,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-07,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,193,100,151,3,142,5,decreasing,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-08,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,151,150,157,3,144,5,stable,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-09,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,157,150,171,1,136,5,stable,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-10,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,171,100,132,2,139,4,stable,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-11,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,132,350,223,4,259,9,increasing,False,False,"Cardinal, AmerisourceBergen",True
53506-5476-25,2025-12,lidocaine,Lidocaine,Baxter,2.0,mg/ml,injection_vials,box,50,True,79.07,223,450,391,3,282,9,stable,False,False,"Cardinal, AmerisourceBergen",True
66440-3956-79,2025-01,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,260,48,176,3,132,4,stable,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-02,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,176,144,170,3,150,5,increasing,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-03,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,170,204,212,4,162,5,stable,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-04,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,212,168,205,3,175,6,stable,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-05,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,205,192,201,4,196,6,increasing,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-06,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,201,156,169,5,188,6,stable,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-07,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,169,216,192,3,193,6,stable,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-08,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,192,204,7,5,649,21,increasing,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-09,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,7,660,463,5,204,7,decreasing,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-10,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,463,0,236,0,227,7,increasing,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-11,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,236,264,267,5,233,8,stable,False,False,"Cardinal, McKesson",True
66440-3956-79,2025-12,timolol,TimololRelief,Hikma,0.5,mcg/ml,eye_drops,box,12,True,5.04,267,768,430,3,605,20,increasing,False,False,"Cardinal, McKesson",True
67008-5498-91,2025-01,meropenem,Meropenem ,Sun Pharma,500.0,mg,injection_vials,box,50,True,54.35,137,50,85,2,102,3,stable,False,False,McKesson,True
67008-5498-91,2025-02,meropenem,Meropenem ,Sun Pharma,500.0,mg,injection_vials,box,50,True,54.35,85,100,3,2,77,3,decreasing,False,False,McKesson,True
67008-5498-91,2025-03,meropenem,Meropenem ,Sun Pharma,500.0,mg,injection_vials,box,50,True,54.35,3,100,42,1,61,2,decreasing,False,False,McKesson,True
67008-5498-91,2025-04,meropenem,Meropenem ,Sun Pharma,500.0,mg,injection_vials,box,50,True,54.35,42,100,86,1,56,2,stable,False,False,McKesson,True
